Time (s),Laps (#),Speed (m/s),Gear (#),Brake (%),Throttle (%),SteeringAngle (rad)
1119.4999715168299,8,30.147239685058594,3,0.0,1.0,-0.008463806472718716
1119.5333048501632,8,30.20943260192871,3,0.0,1.0,-0.011123592965304852
1119.5666381834965,8,30.271278381347656,3,0.0,1.0,-0.013784317299723625
1119.5999715168298,8,30.325023651123047,3,0.0,1.0,-0.015960589051246643
1119.633304850163,8,30.3825740814209,3,0.0,1.0,-0.016444100067019463
1119.6666381834964,8,30.446800231933594,3,0.0,1.0,-0.016687260940670967
1119.6999715168297,8,30.50581169128418,3,0.0,1.0,-0.016687260940670967
1119.733304850163,8,30.569255828857422,3,0.0,1.0,-0.016687260940670967
1119.7666381834963,8,30.63070297241211,3,0.0,1.0,-0.016687260940670967
1119.783304850163,8,30.659982681274414,3,0.0,1.0,-0.016687260940670967
1119.8166381834963,8,30.71820640563965,3,0.0,1.0,-0.016687260940670967
1119.8499715168296,8,30.77731704711914,3,0.0,1.0,-0.016687260940670967
1119.8833048501629,8,30.831018447875977,3,0.0,1.0,-0.017412060871720314
1119.9166381834962,8,30.88527488708496,3,0.0,1.0,-0.017654286697506905
1119.9333048501628,8,30.90359878540039,3,0.0,1.0,-0.018379084765911102
1119.9833048501628,8,31.00531578063965,3,0.0,1.0,-0.02031407132744789
1119.9999715168294,8,31.04146957397461,3,0.0,1.0,-0.02128109708428383
1120.0333048501627,8,31.09716033935547,3,0.0,1.0,-0.023941820487380028
1120.066638183496,8,31.158063888549805,3,0.0,1.0,-0.02490977942943573
1120.0999715168293,8,31.21686553955078,3,0.0,1.0,-0.02490977756679058
1120.1333048501626,8,31.281572341918945,3,0.0,1.0,-0.02490977756679058
1120.166638183496,8,31.33761215209961,3,0.0,1.0,-0.02490977756679058
1120.1999715168292,8,31.408164978027344,3,0.0,1.0,-0.022974789142608643
1120.2333048501625,8,31.45284080505371,3,0.0,1.0,-0.01837909035384655
1120.2666381834958,8,31.500713348388672,3,0.0,1.0,-0.011365819722414017
1120.2999715168291,8,31.55881690979004,3,0.0,1.0,-0.001934985863044858
1120.3166381834958,8,31.58565330505371,3,0.0,1.0,0.0033855228684842587
1120.349971516829,8,31.631885528564453,3,0.0,1.0,0.015478010289371014
1120.3666381834958,8,31.658470153808594,3,0.0,1.0,0.02152518555521965
1120.399971516829,8,31.724170684814453,3,0.0,1.0,0.03531043604016304
1120.4333048501624,8,31.78802490234375,3,0.0,1.0,0.04885346069931984
1120.4666381834957,8,31.83707618713379,3,0.0,1.0,0.06529943645000458
1120.499971516829,8,31.88347816467285,3,0.0,1.0,0.08295510709285736
1120.549971516829,8,31.963890075683594,3,0.0,1.0,0.11197710037231445
1120.5666381834956,8,31.990942001342773,3,0.0,1.0,0.12237776815891266
1120.5999715168289,8,32.039363861083984,3,0.0,1.0,0.14317676424980164
1120.6333048501622,8,32.09778594970703,3,0.0,1.0,0.16494512557983398
1120.6666381834955,8,32.15151596069336,3,0.0,1.0,0.18139195442199707
1120.6999715168288,8,32.20132827758789,3,0.0,1.0,0.19227568805217743
1120.733304850162,8,32.25556182861328,3,0.0,1.0,0.19783887267112732
1120.7666381834954,8,32.30855941772461,3,0.0,1.0,0.1978389173746109
1120.7999715168287,8,32.35599136352539,3,0.0,1.0,0.1978389173746109
1120.833304850162,8,32.39921569824219,3,0.0,1.0,0.19880640506744385
1120.8499715168286,8,32.41814041137695,3,0.0,1.0,0.1978389322757721
1120.883304850162,8,32.474327087402344,3,0.0,1.0,0.1978389173746109
1120.9166381834953,8,32.52336883544922,3,0.0,1.0,0.1978389173746109
1120.9666381834952,8,32.59436798095703,3,0.0,1.0,0.19808067381381989
1120.9999715168285,8,32.637332916259766,3,0.0,1.0,0.1997738778591156
1121.0499715168285,8,32.70993423461914,3,0.0,1.0,0.20049916207790375
1121.0833048501618,8,32.75844955444336,3,0.0,1.0,0.20582012832164764
1121.116638183495,8,32.79513168334961,3,0.0,1.0,0.21428537368774414
1121.1333048501617,8,32.816322326660156,3,0.0,1.0,0.2188814878463745
1121.166638183495,8,32.864437103271484,3,0.0,1.0,0.2326677441596985
1121.1999715168283,8,32.9061164855957,3,0.0,1.0,0.24548783898353577
1121.2333048501616,8,32.9461555480957,3,0.0,1.0,0.26556286215782166
1121.266638183495,8,32.98496627807617,3,0.0,1.0,0.28080111742019653
1121.316638183495,8,33.03561782836914,3,0.0,1.0,0.2955557107925415
1121.3333048501615,8,33.0801887512207,3,0.0,1.0,0.3025703430175781
1121.3666381834948,8,33.106292724609375,3,0.0,1.0,0.31684139370918274
1121.3999715168281,8,33.14705276489258,3,0.0,1.0,0.32482320070266724
1121.4333048501614,8,33.18606948852539,3,0.0,1.0,0.3364335000514984
1121.4666381834948,8,33.197608947753906,3,0.0,1.0,0.33207955956459045
1121.499971516828,8,33.27204895019531,3,0.0,1.0,0.32651686668395996
1121.5333048501614,8,33.304046630859375,3,0.0,1.0,0.32361388206481934
1121.549971516828,8,33.31978225708008,3,0.0,1.0,0.3238556385040283
1121.5833048501613,8,33.3497428894043,3,0.0,1.0,0.3240978717803955
1121.6166381834946,8,33.3835563659668,3,0.0,1.0,0.32482314109802246
1121.649971516828,8,33.418670654296875,3,0.0,1.0,0.33087077736854553
1121.6833048501612,8,33.446250915527344,3,0.0,1.0,0.3383685350418091
1121.7166381834945,8,33.479888916015625,3,0.0,1.0,0.34296515583992004
1121.7499715168278,8,33.51218795776367,3,0.0,1.0,0.34997931122779846
1121.7833048501611,8,33.539512634277344,3,0.0,1.0,0.3514308035373688
1121.833304850161,8,33.59543991088867,3,0.0,1.0,0.3475603461265564
1121.8499715168277,8,33.59543991088867,3,0.0,1.0,0.34635159373283386
1121.8666381834944,8,33.631591796875,3,0.0,1.0,0.3449001610279083
1121.8999715168277,8,33.663421630859375,3,0.0,1.0,0.3383685350418091
1121.933304850161,8,33.704647064208984,3,0.0,1.0,0.33207952976226807
1121.9666381834943,8,33.74114990234375,3,0.0,1.0,0.33207955956459045
1121.9999715168276,8,33.770389556884766,3,0.0,1.0,0.33377325534820557
1122.0499715168276,8,33.824676513671875,3,0.0,1.0,0.33377325534820557
1122.0666381834942,8,33.84345245361328,3,0.0,1.0,0.33377325534820557
1122.0999715168275,8,33.87665939331055,3,0.0,1.0,0.33546602725982666
1122.1333048501608,8,33.911231994628906,3,0.0,1.0,0.33570823073387146
1122.1666381834941,8,33.94964599609375,3,0.0,0.952569305896759,0.33570823073387146
1122.1999715168274,8,33.98543167114258,3,0.0,0.9011858105659485,0.33764317631721497
1122.2333048501607,8,34.01118469238281,3,0.0,0.8458499908447266,0.33764323592185974
1122.266638183494,8,34.03657531738281,3,0.0,0.7549406290054321,0.33764323592185974
1122.2999715168273,8,34.05951690673828,3,0.0,0.6126481294631958,0.3400622308254242
1122.316638183494,8,34.06159591674805,3,0.0,0.5375492572784424,0.3429650664329529
1122.3499715168273,8,34.044525146484375,3,0.0,0.36758893728256226,0.351430743932724
1122.3833048501606,8,33.99998092651367,3,0.0,0.1501975953578949,0.35917115211486816
1122.416638183494,8,33.918392181396484,3,0.0,-9.313225746154785e-10,0.3640086352825165
1122.4499715168272,8,33.815670013427734,3,0.0,0.0,0.3647339642047882
1122.4833048501605,8,33.7083854675293,3,0.0,0.0,0.3647339642047882
1122.4999715168271,8,33.6541748046875,3,0.0,0.0,0.3647339642047882
1122.5333048501604,8,33.542354583740234,3,0.0,0.0,0.3647339642047882
1122.5666381834938,8,33.428565979003906,3,0.0,0.0,0.3647339642047882
1122.599971516827,8,33.318946838378906,3,0.0,0.0,0.3647339642047882
1122.6333048501604,8,33.20317459106445,3,0.0,0.0,0.3647339642047882
1122.6666381834937,8,33.08540725708008,3,0.0,0.0,0.3647339642047882
1122.699971516827,8,32.97164535522461,3,0.0,0.0,0.3647339642047882
1122.7166381834936,8,32.916324615478516,3,0.0,0.0,0.3647339642047882
1122.749971516827,8,32.79930877685547,3,0.0,0.0,0.36400869488716125
1122.7833048501602,8,32.67606735229492,3,0.0,0.0,0.36400869488716125
1122.8166381834935,8,32.558570861816406,3,0.0,0.0,0.3613474667072296
1122.8499715168268,8,32.44636154174805,3,0.0,0.0,0.3574785590171814
1122.8833048501601,8,32.33958435058594,3,0.0,0.0,0.35118913650512695
1122.9166381834934,8,32.229896545410156,3,0.0,0.0,0.3405461013317108
1122.93330485016,8,32.17377853393555,3,0.0,0.0,0.33207955956459045
1122.9666381834934,8,32.061241149902344,3,0.0,0.0,0.33014461398124695
1122.9999715168267,8,31.953691482543945,3,0.0,0.0,0.32845181226730347
1123.03330485016,8,31.846879959106445,3,0.0,0.0,0.32845181226730347
1123.0666381834933,8,31.728788375854492,3,0.0,0.0,0.32845181226730347
1123.0999715168266,8,31.607969284057617,3,0.0,0.0,0.32845181226730347
1123.13330485016,8,31.490116119384766,3,0.0,0.0,0.3291770815849304
1123.1666381834932,8,31.374019622802734,3,0.0,0.0,0.33280572295188904
1123.1833048501599,8,31.31873893737793,3,0.0,0.0,0.3354659676551819
1123.2166381834932,8,31.20777702331543,3,0.0,0.0,0.3436904549598694
1123.2499715168265,8,31.094327926635742,3,0.0,0.0,0.35481733083724976
1123.2833048501598,8,30.978302001953125,3,0.0,0.0,0.3686044216156006
1123.316638183493,8,30.865503311157227,3,0.0,0.0,0.3792478144168854
1123.3499715168264,8,30.748899459838867,3,0.0,0.0,0.3831176161766052
1123.3833048501597,8,30.630878448486328,3,0.0,0.0,0.38408568501472473
1123.416638183493,8,30.573524475097656,3,0.0,0.0,0.3884395360946655
1123.4333048501596,8,30.465423583984375,3,0.0,0.0,0.3915847837924957
1123.466638183493,8,30.35866928100586,3,0.0,0.007905125617980957,0.39763152599334717
1123.4999715168262,8,30.24087142944336,3,0.0,0.04347824677824974,0.40246936678886414
1123.5333048501595,8,30.125333786010742,3,0.0,0.11857713758945465,0.4058559238910675
1123.5666381834928,8,30.02295684814453,3,0.0,0.20553365349769592,0.40948405861854553
1123.5999715168261,8,29.937686920166016,3,0.0,0.26877477765083313,0.4123866558074951
1123.6333048501594,8,29.861360549926758,3,0.0,0.33201587200164795,0.4133540987968445
1123.6666381834928,8,29.79725456237793,3,0.0,0.38735175132751465,0.4133540689945221
1123.699971516826,8,29.744565963745117,3,0.0,0.4229249358177185,0.4133540689945221
1123.7166381834927,8,29.721538543701172,3,0.0,0.43873512744903564,0.4133540689945221
1123.749971516826,8,29.683948516845703,3,0.0,0.46640318632125854,0.41528961062431335
1123.7833048501593,8,29.655813217163086,3,0.0,0.49407118558883667,0.41625696420669556
1123.8166381834926,8,29.637598037719727,3,0.0,0.5217392444610596,0.41625702381134033
1123.849971516826,8,29.626667022705078,3,0.0,0.5612648725509644,0.41625702381134033
1123.8833048501592,8,29.620710372924805,3,0.0,0.5889327526092529,0.41625702381134033
1123.9166381834925,8,29.620851516723633,3,0.0,0.5810278654098511,0.4148055911064148
1123.9499715168258,8,29.627309799194336,3,0.0,0.5612649917602539,0.4085161089897156
1123.9666381834925,8,29.631698608398438,3,0.0,0.5573123693466187,0.40440449118614197
1124.0166381834924,8,29.63833999633789,3,0.0,0.5573122501373291,0.3969062864780426
1124.0499715168257,8,29.645063400268555,3,0.0,0.5691699385643005,0.39037463068962097
1124.083304850159,8,29.6540584564209,3,0.0,0.5849801301956177,0.38215023279190063
1124.1166381834923,8,29.671472549438477,3,0.0,0.5928853750228882,0.37658700346946716
1124.1499715168256,8,29.688989639282227,3,0.0,0.5928853750228882,0.37513601779937744
1124.183304850159,8,29.706689834594727,3,0.0,0.5928853750228882,0.37489333748817444
1124.2166381834923,8,29.72588348388672,3,0.0,0.5928853750228882,0.375861257314682
1124.2499715168256,8,29.744104385375977,3,0.0,0.5928853750228882,0.38142502307891846
1124.2833048501589,8,29.761388778686523,3,0.0,0.5889328718185425,0.3937610983848572
1124.2999715168255,8,29.769123077392578,3,0.0,0.5889328718185425,0.39980819821357727
1124.3333048501588,8,29.790719985961914,3,0.0,0.5849803686141968,0.41262882947921753
1124.3666381834921,8,29.8076114654541,3,0.0,0.5849802494049072,0.4269004464149475
1124.3999715168254,8,29.821765899658203,3,0.0,0.5849802494049072,0.44359099864959717
1124.4333048501587,8,29.836578369140625,3,0.0,0.5810277462005615,0.4561701714992523
1124.466638183492,8,29.85444450378418,3,0.0,0.5770752429962158,0.4660882353782654
1124.4999715168253,8,29.867782592773438,3,0.0,0.5770751237869263,0.47987639904022217
1124.5333048501586,8,29.876670837402344,3,0.0,0.5770751237869263,0.49148812890052795
1124.5499715168253,8,29.885578155517578,3,0.0,0.5731226205825806,0.5006803870201111
1124.5833048501586,8,29.89444351196289,3,0.0,0.5494070649147034,0.5183387994766235
1124.616638183492,8,29.897733688354492,3,0.0,0.5098814964294434,0.5318861603736877
1124.6499715168252,8,29.901174545288086,3,0.0,0.4545454978942871,0.539143443107605
1124.6833048501585,8,29.887697219848633,3,0.0,0.37549418210983276,0.5413202047348022
1124.7166381834918,8,29.86023712158203,3,0.0,0.2806323766708374,0.5413203239440918
1124.749971516825,8,29.815610885620117,3,0.0,0.15415018796920776,0.5413203239440918
1124.7833048501584,8,29.747844696044922,3,0.0,0.03952567279338837,0.5413203239440918
1124.799971516825,8,29.705997467041016,3,0.0,-9.313225746154785e-10,0.5413203239440918
1124.8333048501584,8,29.613948822021484,3,0.0,0.0,0.5413203239440918
1124.8666381834917,8,29.51960563659668,3,0.0,0.0,0.5413203239440918
1124.899971516825,8,29.42409896850586,3,0.0,0.0,0.5413203239440918
1124.9333048501583,8,29.32540512084961,3,0.0,0.0,0.5413203239440918
1124.9666381834916,8,29.227977752685547,3,0.0,0.0,0.5413203239440918
1124.9999715168249,8,29.1259708404541,3,0.0,0.0,0.5413203239440918
1125.0166381834915,8,29.07326316833496,3,0.0,0.0,0.5413203239440918
1125.0499715168248,8,28.969627380371094,3,0.0,0.0,0.5413203239440918
1125.0833048501581,8,28.868602752685547,3,0.0,0.0,0.5413203239440918
1125.1166381834914,8,28.76658821105957,3,0.0,0.0,0.5413203239440918
1125.1499715168247,8,28.66216278076172,3,0.0,0.0,0.5413203239440918
1125.183304850158,8,28.55588722229004,3,0.0,0.0,0.5413203239440918
1125.1999715168247,8,28.502628326416016,3,0.0,0.0,0.5413203239440918
1125.233304850158,8,28.398025512695312,3,0.0,0.0,0.5413203239440918
1125.2666381834913,8,28.288915634155273,3,0.0,0.0,0.5413203239440918
1125.2999715168246,8,28.179157257080078,3,0.0,0.0,0.5413203239440918
1125.333304850158,8,28.065780639648438,3,0.0,0.0,0.5413203239440918
1125.3666381834912,8,27.954004287719727,3,0.0,0.0,0.5413203239440918
1125.3999715168245,8,27.842777252197266,3,0.0,0.0,0.5413203239440918
1125.4166381834912,8,27.787405014038086,3,0.0,0.0,0.5413203239440918
1125.4499715168245,8,27.67708396911621,3,0.0,0.0,0.5413203239440918
1125.4833048501578,8,27.56639862060547,3,0.0,0.0,0.5413203239440918
1125.516638183491,8,27.45697593688965,3,0.0,0.0,0.5413203239440918
1125.5499715168244,8,27.34781837463379,3,0.0,0.0,0.5398687124252319
1125.5833048501577,8,27.236562728881836,3,0.0,0.0,0.5330953598022461
1125.5999715168243,8,27.180450439453125,3,0.0,0.0,0.5275318026542664
1125.6499715168243,8,27.009357452392578,3,0.0,0.0,0.4997124671936035
1125.6833048501576,8,26.90242576599121,3,0.0,0.0,0.47721511125564575
1125.7166381834909,8,26.791378021240234,3,0.0,0.0,0.4535095691680908
1125.7499715168242,8,26.681238174438477,3,0.0,0.0,0.43222227692604065
1125.7999715168241,8,26.52429962158203,3,0.0,0.0,0.40319475531578064
1125.8166381834908,8,26.474416732788086,3,0.0,0.0,0.393519788980484
1125.849971516824,8,26.3783016204834,3,0.0,0.0,0.3777961730957031
1125.8833048501574,8,26.27117347717285,3,0.0,0.0,0.3666694462299347
1125.9166381834907,8,26.150754928588867,3,0.0,0.0,0.3540920615196228
1125.949971516824,8,26.04833984375,3,0.0,0.0,0.33570829033851624
1125.9833048501573,8,25.937477111816406,3,0.0,0.019762873649597168,0.3153899013996124
1126.0166381834906,8,25.834346771240234,3,0.0,0.05928856134414673,0.2870899438858032
1126.0666381834906,8,25.698698043823242,3,0.0,0.12252967059612274,0.2532268464565277
1126.0999715168239,8,25.612531661987305,3,0.0,0.20553359389305115,0.22420251369476318
1126.1333048501572,8,25.538394927978516,3,0.0,0.2292490303516388,0.19421067833900452
1126.1666381834905,8,25.47120475769043,3,0.0,0.22924906015396118,0.1630101203918457
1126.1999715168238,8,25.4113826751709,3,0.0,0.24110674858093262,0.12600499391555786
1126.233304850157,8,25.359392166137695,3,0.0,0.2806324362754822,0.09311308711767197
1126.2666381834904,8,25.318283081054688,3,0.0,0.3201581835746765,0.060946881771087646
1126.2999715168237,8,25.289491653442383,3,0.0,0.35573118925094604,0.03627746179699898
1126.3166381834903,8,25.279632568359375,3,0.0,0.375494122505188,0.02829623967409134
1126.3499715168236,8,25.26910400390625,3,0.0,0.43083012104034424,0.015236719511449337
1126.383304850157,8,25.273738861083984,3,0.0,0.48616600036621094,0.005320507101714611
1126.3999715168236,8,25.2828426361084,3,0.0,0.49802374839782715,0.0024184975773096085
1126.433304850157,8,25.309608459472656,3,0.0,0.5217390060424805,0.0007257363758981228
1126.4666381834902,8,25.343793869018555,3,0.0,0.5415018796920776,0.00266072154045105
1126.5166381834902,8,25.408016204833984,3,0.0,0.5968379974365234,0.016204683110117912
1126.5499715168235,8,25.46059226989746,3,0.0,0.6363637447357178,0.03385896608233452
1126.5833048501568,8,25.488922119140625,3,0.0,0.6758893728256226,0.05925320088863373
1126.5999715168234,8,25.54815101623535,3,0.0,0.6877468824386597,0.07352196425199509
1126.6333048501567,8,25.60914421081543,3,0.0,0.7114623785018921,0.10568861663341522
1126.66663818349,8,25.6721134185791,3,0.0,0.7154150009155273,0.13495467603206635
1126.6999715168233,8,25.738183975219727,3,0.0,0.7154150605201721,0.1576886773109436
1126.7333048501566,8,25.802217483520508,3,0.0,0.7154150605201721,0.17510350048542023
1126.76663818349,8,25.86378288269043,3,0.0,0.7154150605201721,0.1893732100725174
1126.7999715168232,8,25.92650032043457,3,0.0,0.7154150605201721,0.19542044401168823
1126.8166381834899,8,25.956510543823242,3,0.0,0.7193675637245178,0.19687139987945557
1126.8499715168232,8,26.017066955566406,3,0.0,0.727272629737854,0.196145698428154
1126.8833048501565,8,26.079227447509766,3,0.0,0.7470357418060303,0.19155047833919525
1126.9166381834898,8,26.142576217651367,3,0.0,0.770750880241394,0.18139201402664185
1126.949971516823,8,26.209196090698242,3,0.0,0.7865611910820007,0.1661548614501953
1126.9833048501564,8,26.278484344482422,3,0.0,0.8142291307449341,0.14317677915096283
1127.0166381834897,8,26.348270416259766,3,0.0,0.8458499312400818,0.11512181162834167
1127.0333048501564,8,26.384540557861328,3,0.0,0.8616602420806885,0.09843407571315765
1127.0666381834897,8,26.458192825317383,3,0.0,0.897233247756958,0.05659341812133789
1127.099971516823,8,26.534854888916016,3,0.0,0.9367588758468628,0.01620468497276306
1127.1333048501563,8,26.613750457763672,3,0.0,0.9723321795463562,-0.029504550620913506
1127.1666381834896,8,26.691532135009766,3,0.0,0.9960473775863647,-0.07061713933944702
1127.1999715168229,8,26.768962860107422,3,0.0,1.0,-0.1114875078201294
1127.2166381834895,8,26.807241439819336,3,0.0,1.0,-0.1313161849975586
1127.2499715168228,8,26.87777328491211,3,0.0,1.0,-0.1598527729511261
1127.2833048501561,8,26.954275131225586,3,0.0,1.0,-0.18427623808383942
1127.3166381834894,8,27.02863311767578,3,0.0,1.0,-0.20531508326530457
1127.3499715168227,8,27.10420799255371,3,0.0,1.0,-0.22562824189662933
1127.383304850156,8,27.170394897460938,3,0.0,1.0,-0.24376414716243744
1127.4166381834893,8,27.241628646850586,3,0.0,1.0,-0.2619011104106903
1127.4499715168226,8,27.31688690185547,3,0.0,1.0,-0.2810039520263672
1127.4666381834893,8,27.352615356445312,3,0.0,1.0,-0.29115957021713257
1127.4999715168226,8,27.42240333557129,3,0.0,1.0,-0.3177585005760193
1127.533304850156,8,27.48801612854004,3,0.0,1.0,-0.34532424807548523
1127.5666381834892,8,27.55218505859375,3,0.0,1.0,-0.3704715073108673
1127.5999715168225,8,27.621599197387695,3,0.0,1.0,-0.39247560501098633
1127.6333048501558,8,27.688581466674805,3,0.0,1.0,-0.41592925786972046
1127.6499715168225,8,27.718860626220703,3,0.0,1.0,-0.426809698343277
1127.6833048501558,8,27.77857208251953,3,0.0,1.0,-0.44542908668518066
1127.716638183489,8,27.8428955078125,3,0.0,1.0,-0.45824354887008667
1127.7499715168224,8,27.905975341796875,3,0.0,1.0,-0.4717837870121002
1127.7833048501557,8,27.962745666503906,3,0.0,1.0,-0.48290643095970154
1127.816638183489,8,28.020626068115234,3,0.0,1.0,-0.4882251024246216
1127.8499715168223,8,28.078397750854492,3,0.0,1.0,-0.49040138721466064
1127.8833048501556,8,28.133024215698242,3,0.0,1.0,-0.4874994158744812
1127.9166381834889,8,28.187231063842773,3,0.0,1.0,-0.47540968656539917
1127.9333048501555,8,28.219221115112305,3,0.0,1.0,-0.46428799629211426
1127.9666381834888,8,28.27294158935547,3,0.0,1.0,-0.4381745457649231
1127.9999715168221,8,28.326066970825195,3,0.0,1.0,-0.4159291982650757
1128.0333048501554,8,28.37806510925293,3,0.0,1.0,-0.4026312828063965
1128.0666381834887,8,28.437606811523438,3,0.0,1.0,-0.39682814478874207
1128.099971516822,8,28.494953155517578,3,0.0,1.0,-0.39682814478874207
1128.1333048501554,8,28.548755645751953,3,0.0,1.0,-0.39876219630241394
1128.1666381834887,8,28.60279655456543,3,0.0,1.0,-0.39876219630241394
1128.199971516822,8,28.653236389160156,3,0.0,1.0,-0.3915086090564728
1128.2166381834886,8,28.684194564819336,3,0.0,1.0,-0.3844953179359436
1128.249971516822,8,28.74720001220703,3,0.0,1.0,-0.3699881434440613
1128.2833048501552,8,28.801429748535156,3,0.0,1.0,-0.34798410534858704
1128.3166381834885,8,28.86219596862793,3,0.0,1.0,-0.3293646574020386
1128.3499715168218,8,28.918745040893555,3,0.0,1.0,-0.313164621591568
1128.3833048501551,8,28.97353172302246,3,0.0,1.0,-0.30204102396965027
1128.3999715168218,8,29.00484848022461,3,0.0,1.0,-0.2974472641944885
1128.433304850155,8,29.06831932067871,3,0.0,1.0,-0.2921265959739685
1128.4666381834884,8,29.130393981933594,3,0.0,1.0,-0.2940616011619568
1128.5166381834883,8,29.227279663085938,3,0.0,1.0,-0.32573774456977844
1128.5666381834883,8,29.310834884643555,3,0.0,1.0,-0.3724065124988556
1128.583304850155,8,29.34047508239746,3,0.0,1.0,-0.3869137465953827
1128.6166381834882,8,29.40366554260254,3,0.0,1.0,-0.41810542345046997
1128.6499715168216,8,29.46390151977539,3,0.0,1.0,-0.44349411129951477
1128.6833048501549,8,29.521446228027344,3,0.0,1.0,-0.46815598011016846
1128.7166381834882,8,29.575891494750977,3,0.0,1.0,-0.4865323007106781
1128.7499715168215,8,29.63168716430664,3,0.0,1.0,-0.5034580230712891
1128.7833048501548,8,29.681636810302734,3,0.0,1.0,-0.5184488892555237
1128.7999715168214,8,29.7088623046875,3,0.0,1.0,-0.5247344970703125
1128.8333048501547,8,29.758522033691406,3,0.0,1.0,-0.5358561277389526
1128.866638183488,8,29.782726287841797,3,0.0,1.0,-0.5467367172241211
1128.8833048501547,8,29.833301544189453,3,0.0,1.0,-0.5530233979225159
1128.916638183488,8,29.876359939575195,3,0.0,1.0,-0.5757493376731873
1128.9499715168213,8,29.9135684967041,3,0.0,1.0,-0.591223418712616
1128.9833048501546,8,29.954700469970703,3,0.0,1.0,-0.5929161906242371
1128.9999715168212,8,30.008760452270508,3,0.0,1.0,-0.5895317196846008
1129.0333048501545,8,30.04170799255371,3,0.0,1.0,-0.5813109874725342
1129.0666381834878,8,30.0813045501709,3,0.0,1.0,-0.5648696422576904
1129.0999715168211,8,30.12059783935547,3,0.0,1.0,-0.5484283566474915
1129.1333048501544,8,30.15306282043457,3,0.0,1.0,-0.5353726744651794
1129.1833048501544,8,30.22846221923828,3,0.0,1.0,-0.5266696214675903
1129.2166381834877,8,30.237905502319336,3,0.0,1.0,-0.5300531387329102
1129.249971516821,8,30.297710418701172,3,0.0,1.0,-0.5254591703414917
1129.2833048501543,8,30.34687614440918,3,0.0,1.0,-0.5266696214675903
1129.3166381834876,8,30.39402198791504,3,0.0,1.0,-0.522074818611145
1129.3333048501543,8,30.410869598388672,3,0.0,1.0,-0.5208662748336792
1129.3666381834876,8,30.442214965820312,3,0.0,1.0,-0.5140963792800903
1129.3999715168209,8,30.497419357299805,3,0.0,1.0,-0.49717143177986145
1129.4333048501542,8,30.53891372680664,3,0.0,1.0,-0.48000454902648926
1129.4666381834875,8,30.579893112182617,3,0.0,1.0,-0.4664643406867981
1129.4999715168208,8,30.598661422729492,3,0.0,1.0,-0.4563085436820984
1129.5166381834874,8,30.642431259155273,3,0.0,1.0,-0.4536498188972473
1129.5499715168207,8,30.684280395507812,3,0.0,1.0,-0.4514734745025635
1129.583304850154,8,30.722694396972656,3,0.0,1.0,-0.4524405002593994
1129.6166381834873,8,30.764135360717773,3,0.0,1.0,-0.4524405002593994
1129.6499715168206,8,30.80774688720703,3,0.0,1.0,-0.4524405002593994
1129.683304850154,8,30.84682846069336,3,0.0,1.0,-0.45364975929260254
1129.6999715168206,8,30.863910675048828,3,0.0,1.0,-0.4541323781013489
1129.733304850154,8,30.900423049926758,3,0.0,1.0,-0.4524405598640442
1129.7666381834872,8,30.94618034362793,3,0.0,1.0,-0.446396142244339
1129.7999715168205,8,30.98833465576172,3,0.0,1.0,-0.4345477819442749
1129.8333048501538,8,31.02570343017578,3,0.0,1.0,-0.4168962240219116
1129.866638183487,8,31.06612205505371,3,0.0,1.0,-0.3934426009654999
1129.8999715168204,8,31.106807708740234,3,0.0,1.0,-0.3687787652015686
1129.916638183487,8,31.12736701965332,3,0.0,1.0,-0.3593488931655884
1129.9499715168204,8,31.170310974121094,3,0.0,1.0,-0.3375861942768097
1129.9833048501537,8,31.215892791748047,3,0.0,1.0,-0.3230780363082886
1130.016638183487,8,31.259319305419922,3,0.0,1.0,-0.3131646513938904
1130.0499715168203,8,31.304697036743164,3,0.0,1.0,-0.3114708960056305
1130.0833048501536,8,31.34762191772461,3,0.0,1.0,-0.31582340598106384
1130.1166381834869,8,31.389118194580078,3,0.0,1.0,-0.32017597556114197
1130.1333048501535,8,31.410608291625977,3,0.0,1.0,-0.32065948843955994
1130.1666381834868,8,31.458467483520508,3,0.0,1.0,-0.322111040353775
1130.1999715168201,8,31.49956512451172,3,0.0,1.0,-0.32211098074913025
1130.2333048501534,8,31.54491424560547,3,0.0,1.0,-0.32211098074913025
1130.2666381834867,8,31.59074592590332,3,0.0,1.0,-0.32211098074913025
1130.29997151682,8,31.630722045898438,3,0.0,1.0,-0.32211098074913025
1130.3166381834867,8,31.651103973388672,3,0.0,1.0,-0.32211098074913025
1130.3666381834867,8,31.72618293762207,3,0.0,1.0,-0.32211098074913025
1130.39997151682,8,31.766372680664062,3,0.0,1.0,-0.3238036632537842
1130.44997151682,8,31.830379486083984,3,0.0,1.0,-0.32380372285842896
1130.4833048501532,8,31.877099990844727,3,0.0,1.0,-0.32380372285842896
1130.4999715168199,8,31.897497177124023,3,0.0,1.0,-0.32380372285842896
1130.5333048501532,8,31.945964813232422,3,0.0,1.0,-0.32380372285842896
1130.5666381834865,8,31.992778778076172,3,0.0,1.0,-0.32380372285842896
1130.5999715168198,8,32.03799819946289,3,0.0,1.0,-0.32307809591293335
1130.633304850153,8,32.08049392700195,3,0.0,1.0,-0.31872549653053284
1130.6666381834864,9,32.12622833251953,3,0.0,1.0,-0.3056687116622925
