Time (s),Laps (#),Speed (m/s),Gear (#),Brake (%),Throttle (%),SteeringAngle (rad)
1598.7833089183034,14,13.525866508483887,1,0.0,1.0,0.28442978858947754
1598.8166422516367,14,13.527310371398926,1,0.0,1.0,0.2466966211795807
1598.84997558497,14,13.528214454650879,1,0.0,1.0,0.2084813117980957
1598.8833089183033,14,13.529316902160645,1,0.0,1.0,0.17413601279258728
1598.9166422516366,14,13.530701637268066,1,0.0,1.0,0.1528516709804535
1598.94997558497,14,13.529178619384766,1,0.0,1.0,0.14632147550582886
1598.9833089183032,14,13.527873039245605,1,0.0,1.0,0.14994922280311584
1598.99997558497,14,13.526087760925293,1,0.0,1.0,0.15768861770629883
1599.0333089183032,14,13.525720596313477,1,0.0,1.0,0.1789730042219162
1599.0666422516365,14,13.52687931060791,1,0.0,1.0,0.202918142080307
1599.0999755849698,14,13.527764320373535,1,0.0,1.0,0.2273467630147934
1599.133308918303,14,13.52866268157959,1,0.0,1.0,0.24742281436920166
1599.1666422516364,14,13.529026985168457,1,0.0,1.0,0.26169297099113464
1599.1999755849697,14,13.528342247009277,1,0.0,1.0,0.27088427543640137
1599.233308918303,14,13.527276992797852,1,0.0,1.0,0.2730610966682434
1599.2499755849697,14,13.52622127532959,1,0.0,1.0,0.2730610966682434
1599.2999755849696,14,13.524274826049805,1,0.0,1.0,0.2728193402290344
1599.3166422516363,14,13.52379035949707,1,0.0,1.0,0.27040088176727295
1599.3499755849696,14,13.522747039794922,1,0.0,1.0,0.26411187648773193
1599.3666422516362,14,13.522047996520996,1,0.0,1.0,0.26096728444099426
1599.3999755849695,14,13.521628379821777,1,0.0,1.0,0.25274336338043213
1599.4333089183028,14,13.520302772521973,1,0.0,1.0,0.24065035581588745
1599.4666422516361,14,13.51451301574707,0,0.0,1.0,0.22420251369476318
1599.4999755849694,14,13.500629425048828,0,0.0,1.0,0.20436912775039673
1599.5333089183027,14,13.61072826385498,0,0.0,1.0,0.1840517669916153
1599.566642251636,14,13.735373497009277,0,0.0,1.0,0.16639608144760132
1599.5999755849693,14,13.849410057067871,0,0.0,1.0,0.14680542051792145
1599.6333089183026,14,13.861385345458984,2,0.0,1.0,0.12455401569604874
1599.6499755849693,14,13.856590270996094,2,0.0,1.0,0.11536309123039246
1599.6833089183026,14,13.834920883178711,2,0.0,1.0,0.09480540454387665
1599.716642251636,14,13.819304466247559,2,0.0,1.0,0.07666712999343872
1599.7499755849692,14,13.800338745117188,2,0.0,1.0,0.05925319343805313
1599.7833089183025,14,13.804998397827148,2,0.0,1.0,0.04353296011686325
1599.8166422516358,14,13.887223243713379,2,0.0,1.0,0.02781272493302822
1599.8499755849691,14,14.061742782592773,2,0.0,1.0,0.013786187395453453
1599.8666422516358,14,14.184393882751465,2,0.0,1.0,0.007981231436133385
1599.899975584969,14,14.45297622680664,2,0.0,1.0,0.00048351241275668144
1599.9333089183024,14,14.719759941101074,2,0.0,1.0,-0.0029020109213888645
1599.9666422516357,14,15.000659942626953,2,0.0,1.0,-0.00386903528124094
1599.999975584969,14,15.270472526550293,2,0.0,1.0,-0.00386903528124094
1600.049975584969,14,15.61616039276123,2,0.0,1.0,-0.006529755890369415
